repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
pytorch/pytorch,161816,[Reland][Inductor] Prune configs that require more shared memory than the hardware limit,wychi,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161816

Summary:
This is a re-land of [PR161040](https://github.com/pytorch/pytorch/pull/161040), which had previously caused test failures on AMD GPUs. The tests are now configured to target only NVIDIA GPUs.

This diff removes configurations that exceed the hardware shared memory limit, which causes the following compilation error:
```
No valid triton configs. OutOfMemoryError: out of resource: triton_mm Required: 327680 Hardware limit:232448 Reducing block sizes or `num_stages` may help.
```

Test Plan:

```
pytest test/inductor/test_max_autotune.py
pytest test/inductor/test_triton_heuristics.py

```

Reviewers:

Subscribers:

Tasks:

Tags:

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben

Differential Revision: [D81400958](https://our.internmc.facebook.com/intern/diff/D81400958)",2025-08-29 20:35:36+00:00,2025-08-30 07:02:53+00:00,2025-08-30 07:02:53+00:00,126,17,5,4,9,2
pytorch/pytorch,161212,Bump uv from 0.8.4 to 0.8.6 in /.ci/lumen_cli,dependabot[bot],closed,True,"Bumps [uv](https://github.com/astral-sh/uv) from 0.8.4 to 0.8.6.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/astral-sh/uv/releases"">uv's releases</a>.</em></p>
<blockquote>
<h2>0.8.6</h2>
<h2>Release Notes</h2>
<p>This release contains hardening measures to address differentials in behavior between uv and Python's built-in ZIP parsers (<a href=""https://github.com/astral-sh/uv/security/advisories/GHSA-8qf3-x8v5-2pj8"">CVE-2025-54368</a>).</p>
<p>Prior to this release, attackers could construct ZIP files that would be extracted differently by pip, uv, and other tools. As a result, ZIPs could be constructed that would be considered harmless by (e.g.) scanners, but contain a malicious payload when extracted by uv. As of v0.8.6, uv now applies additional checks to reject such ZIPs.</p>
<p>Thanks to a triage effort with the <a href=""https://devguide.python.org/developer-workflow/psrt/"">Python Security Response Team</a> and PyPI maintainers, we were able to determine that these differentials <strong>were not exploited</strong> via PyPI during the time they were present. The PyPI team has also implemented similar checks and now guards against these parsing differentials on upload.</p>
<p>Although the practical risk of exploitation is low, we take the <em>hypothetical</em> risk of parser differentials very seriously. Out of an abundance of caution, we have assigned this advisory a CVE identifier and have given it a &quot;moderate&quot; severity suggestion.</p>
<p>These changes have been validated against the top 15,000 PyPI packages; however, it's plausible that a non-malicious ZIP could be falsely rejected with this additional hardening. As an escape hatch, users who do encounter breaking changes can enable <code>UV_INSECURE_NO_ZIP_VALIDATION</code> to restore the previous behavior. If you encounter such a rejection, please file an issue in uv and to the upstream package.</p>
<p>For additional information, please refer to the following blog posts:</p>
<ul>
<li><a href=""https://astral.sh/blog/uv-security-advisory-cve-2025-54368"">Astral: uv security advisory: ZIP payload obfuscation</a></li>
<li><a href=""https://blog.pypi.org/posts/2025-08-07-wheel-archive-confusion-attacks/"">PyPI: Preventing ZIP parser confusion attacks on Python package installers</a></li>
</ul>
<h3>Security</h3>
<ul>
<li>Harden ZIP streaming to reject repeated entries and other malformed ZIP files (<a href=""https://redirect.github.com/astral-sh/uv/pull/15136"">#15136</a>)</li>
</ul>
<h3>Python</h3>
<ul>
<li>Add CPython 3.13.6</li>
</ul>
<h3>Configuration</h3>
<ul>
<li>Add support for per-project build-time environment variables (<a href=""https://redirect.github.com/astral-sh/uv/pull/15095"">#15095</a>)</li>
</ul>
<h3>Bug fixes</h3>
<ul>
<li>Avoid invalid simplification with conflict markers  (<a href=""https://redirect.github.com/astral-sh/uv/pull/15041"">#15041</a>)</li>
<li>Respect <code>UV_HTTP_RETRIES</code> in <code>uv publish</code> (<a href=""https://redirect.github.com/astral-sh/uv/pull/15106"">#15106</a>)</li>
<li>Support <code>UV_NO_EDITABLE</code> where <code>--no-editable</code> is supported (<a href=""https://redirect.github.com/astral-sh/uv/pull/15107"">#15107</a>)</li>
<li>Upgrade <code>cargo-dist</code> to add <code>UV_INSTALLER_URL</code> to PowerShell installer (<a href=""https://redirect.github.com/astral-sh/uv/pull/15114"">#15114</a>)</li>
<li>Upgrade <code>h2</code> again to avoid <code>too_many_internal_resets</code> errors (<a href=""https://redirect.github.com/astral-sh/uv/pull/15111"">#15111</a>)</li>
<li>Consider <code>pythonw</code> when copying entry points in uv run (<a href=""https://redirect.github.com/astral-sh/uv/pull/15134"">#15134</a>)</li>
</ul>
<h3>Documentation</h3>
<ul>
<li>Ensure symlink warning is shown (<a href=""https://redirect.github.com/astral-sh/uv/pull/15126"">#15126</a>)</li>
</ul>
<h2>Install uv 0.8.6</h2>
<h3>Install prebuilt binaries via shell script</h3>
<pre lang=""sh""><code>curl --proto '=https' --tlsv1.2 -LsSf https://github.com/astral-sh/uv/releases/download/0.8.6/uv-installer.sh | sh
</code></pre>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/astral-sh/uv/blob/main/CHANGELOG.md"">uv's changelog</a>.</em></p>
<blockquote>
<h2>0.8.6</h2>
<p>This release contains hardening measures to address differentials in behavior between uv and Python's built-in ZIP parser (<a href=""https://github.com/astral-sh/uv/security/advisories/GHSA-8qf3-x8v5-2pj8"">CVE-2025-54368</a>).</p>
<p>Prior to this release, attackers could construct ZIP files that would be extracted differently by pip, uv, and other tools. As a result, ZIPs could be constructed that would be considered harmless by (e.g.) scanners, but contain a malicious payload when extracted by uv. As of v0.8.6, uv now applies additional checks to reject such ZIPs.</p>
<p>Thanks to a triage effort with the <a href=""https://devguide.python.org/developer-workflow/psrt/"">Python Security Response Team</a> and PyPI maintainers, we were able to determine that these differentials <strong>were not exploited</strong> via PyPI during the time they were present. The PyPI team has also implemented similar checks and now guards against these parsing differentials on upload.</p>
<p>Although the practical risk of exploitation is low, we take the <em>hypothetical</em> risk of parser differentials very seriously. Out of an abundance of caution, we have assigned this advisory a CVE identifier and have given it a &quot;moderate&quot; severity suggestion.</p>
<p>These changes have been validated against the top 15,000 PyPI packages; however, it's plausible that a non-malicious ZIP could be falsely rejected with this additional hardening. As an escape hatch, users who do encounter breaking changes can enable <code>UV_INSECURE_NO_ZIP_VALIDATION</code> to restore the previous behavior. If you encounter such a rejection, please file an issue in uv and to the upstream package.</p>
<p>For additional information, please refer to the following blog posts:</p>
<ul>
<li><a href=""https://astral.sh/blog/uv-security-advisory-cve-2025-54368"">Astral: uv security advisory: ZIP payload obfuscation</a></li>
<li><a href=""https://blog.pypi.org/posts/2025-08-07-wheel-archive-confusion-attacks/"">PyPI: Preventing ZIP parser confusion attacks on Python package installers</a></li>
</ul>
<h3>Security</h3>
<ul>
<li>Harden ZIP streaming to reject repeated entries and other malformed ZIP files (<a href=""https://redirect.github.com/astral-sh/uv/pull/15136"">#15136</a>)</li>
</ul>
<h3>Python</h3>
<ul>
<li>Add CPython 3.13.6</li>
</ul>
<h3>Configuration</h3>
<ul>
<li>Add support for per-project build-time environment variables (<a href=""https://redirect.github.com/astral-sh/uv/pull/15095"">#15095</a>)</li>
</ul>
<h3>Bug fixes</h3>
<ul>
<li>Avoid invalid simplification with conflict markers  (<a href=""https://redirect.github.com/astral-sh/uv/pull/15041"">#15041</a>)</li>
<li>Respect <code>UV_HTTP_RETRIES</code> in <code>uv publish</code> (<a href=""https://redirect.github.com/astral-sh/uv/pull/15106"">#15106</a>)</li>
<li>Support <code>UV_NO_EDITABLE</code> where <code>--no-editable</code> is supported (<a href=""https://redirect.github.com/astral-sh/uv/pull/15107"">#15107</a>)</li>
<li>Upgrade <code>cargo-dist</code> to add <code>UV_INSTALLER_URL</code> to PowerShell installer (<a href=""https://redirect.github.com/astral-sh/uv/pull/15114"">#15114</a>)</li>
<li>Upgrade <code>h2</code> again to avoid <code>too_many_internal_resets</code> errors (<a href=""https://redirect.github.com/astral-sh/uv/pull/15111"">#15111</a>)</li>
<li>Consider <code>pythonw</code> when copying entry points in uv run (<a href=""https://redirect.github.com/astral-sh/uv/pull/15134"">#15134</a>)</li>
</ul>
<h3>Documentation</h3>
<ul>
<li>Ensure symlink warning is shown (<a href=""https://redirect.github.com/astral-sh/uv/pull/15126"">#15126</a>)</li>
</ul>
<h2>0.8.5</h2>
<h3>Enhancements</h3>
<ul>
<li>Enable <code>uv run</code> with a GitHub Gist (<a href=""https://redirect.github.com/astral-sh/uv/pull/15058"">#15058</a>)</li>
<li>Improve HTTP response caching log messages (<a href=""https://redirect.github.com/astral-sh/uv/pull/15067"">#15067</a>)</li>
<li>Show wheel tag hints in install plan (<a href=""https://redirect.github.com/astral-sh/uv/pull/15066"">#15066</a>)</li>
<li>Support installing additional executables in <code>uv tool install</code> (<a href=""https://redirect.github.com/astral-sh/uv/pull/14014"">#14014</a>)</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/astral-sh/uv/commit/329a6b446a8619bd055cce1dd402a0cd0de6e7bb""><code>329a6b4</code></a> Bump version to v0.8.6 (<a href=""https://redirect.github.com/astral-sh/uv/issues/15137"">#15137</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/abc68fc7c1b77149c8c809b48fb959fdd480c814""><code>abc68fc</code></a> Consider pythonw when copying entrypoints in uv run (<a href=""https://redirect.github.com/astral-sh/uv/issues/15134"">#15134</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/7f1eaf48c193e045ca2c62c4581048765c55505f""><code>7f1eaf4</code></a> Harden ZIP streaming to reject repeated entries and other malformed ZIP files...</li>
<li><a href=""https://github.com/astral-sh/uv/commit/038bf563669906bc8889b17b615f775411f887d1""><code>038bf56</code></a> Sync latest Python releases (<a href=""https://redirect.github.com/astral-sh/uv/issues/15135"">#15135</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/84d57f2ee9bb6f452e3be74c658b2e0096b1dc30""><code>84d57f2</code></a> Ensure symlink warning is shown (<a href=""https://redirect.github.com/astral-sh/uv/issues/15126"">#15126</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/9c634d9b1399e92e270699ea378c82711da4b56e""><code>9c634d9</code></a> Upgrade h2 again (<a href=""https://redirect.github.com/astral-sh/uv/issues/15111"">#15111</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/278295ef02f4e517d61896ad597d952dd3c01939""><code>278295e</code></a> Add test cases for <code>find_uv_bin</code> (<a href=""https://redirect.github.com/astral-sh/uv/issues/15110"">#15110</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/aec90f0a3c83e99bb99dfb8651710cab35d2c4bd""><code>aec90f0</code></a> Fix warnings when running tests with a subset of features (<a href=""https://redirect.github.com/astral-sh/uv/issues/15120"">#15120</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/3c1844ca4a8aa4742db27493fed4f5a421bd59ff""><code>3c1844c</code></a> Add support for per-project build-time environment variables (<a href=""https://redirect.github.com/astral-sh/uv/issues/15095"">#15095</a>)</li>
<li><a href=""https://github.com/astral-sh/uv/commit/fb518380ab2c95b8177aa1ddb30b1731e40ae6c3""><code>fb51838</code></a> chore(ci): address linting findings in sync-python-releases.yml (<a href=""https://redirect.github.com/astral-sh/uv/issues/15117"">#15117</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/astral-sh/uv/compare/0.8.4...0.8.6"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=uv&package-manager=pip&previous-version=0.8.4&new-version=0.8.6)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/pytorch/pytorch/network/alerts).

</details>",2025-08-21 22:02:53+00:00,2025-08-21 22:54:34+00:00,2025-08-21 22:54:34+00:00,1,1,1,1,1,0
pytorch/pytorch,160917,[dcp_poc] Fix parameter order in distributed checkpoint API to use path-first for consistency,teja-rao,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #160917

This commit standardizes the parameter order across PyTorch's experimental distributed checkpoint (DCP) API, changing all checkpoint operations from `(state_dict, path)` to `(path, state_dict)` for consistency with standard file I/O patterns.

Differential Revision: [D80475687](https://our.internmc.facebook.com/intern/diff/D80475687/)

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-08-18 21:04:43+00:00,2025-08-19 17:36:06+00:00,2025-08-19 17:36:06+00:00,25,25,6,1,2,0
pytorch/pytorch,159699,measure dispatch overhead,zpcore,closed,True,"Follow up on discussion https://github.com/pytorch/pytorch/pull/159289#discussion_r2245703723. Add the test to detect dtensor dispatch overhead.

The performance number should depend on the specific hardware. Need to figure out a way to enforce the constraint. Worst case is that we can disable the test and let user run locally for manual comparison.


Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #159699



cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-08-02 00:40:44+00:00,2025-08-13 05:26:37+00:00,2025-08-13 05:26:37+00:00,137,0,1,3,7,10
pytorch/pytorch,159592,Cherrypick: Add the RunLLM widget to the website,svekars,closed,True,"Fixes #ISSUE_NUMBER

Pull Request resolved: https://github.com/pytorch/pytorch/pull/152055
Approved by: https://github.com/albanD

(cherry picked from commit e4e2701429c17078c3c475382a8b1fa4c8a8cefc)

Fixes #ISSUE_NUMBER
",2025-07-31 21:57:30+00:00,2025-08-04 16:51:07+00:00,2025-08-04 16:51:07+00:00,22,3,3,1,1,0
pytorch/pytorch,159373,"[dynamo, docs] cherry pick torch.compile programming model docs into 2.8",williamwen42,closed,True,"Combining 5 PRs: https://github.com/pytorch/pytorch/pull/159062 and the stack under (and including) https://github.com/pytorch/pytorch/pull/159050 for 2.8.

Also had to update `conf.py` (according to https://github.com/pytorch/pytorch/pull/158506/files) to get markdown {code-cells} working.

cc @mlazos",2025-07-29 15:22:29+00:00,2025-07-30 17:40:58+00:00,2025-07-30 17:40:58+00:00,1877,1,20,3,1,1
pytorch/pytorch,159289,fix strategy hashing arg mismatch,zpcore,closed,True,"Strategy hashing output regarding an operator should only depend on the operator's input variable that can potentially change the output sharding strategy. (correct me if I am wrong...)
However, what I notice is that even though a variable doesn't impact the strategy, the hashing can still be hit and causing the variable to be reused. This will produce incorrect result, unless we specify `schema_info=RuntimeSchemaInfo(static_argnum=..., static_kwargkey=...)`.

Taking the example `test_call_with_different_nontensor_args` added in this PR, if we change the op_info when we call torch.sort the second time, we can see:

```
(Pdb) up
> /data/users/piz/pytorch/torch/distributed/tensor/_dispatch.py(155)dispatch()
-> torch.distributed.breakpoint()
(Pdb) l
150             # extract local tensor and sharding infos to a OpInfo
151             op_info = self.unwrap_to_op_info(op_call, args, kwargs)
152             logger.debug(""Dispatching op_call: %s"", op_info.schema)
153  
154             self.sharding_propagator.propagate(op_info)
155  ->         torch.distributed.breakpoint()
156             output_sharding = op_info.output_sharding
157             logger.debug(""output_sharding for %s: %s"", op_call, output_sharding)
158             assert output_sharding is not None, ""output sharding should not be None""
159  
160             mesh = op_info.compute_mesh

(Pdb) w
...
  /data/users/piz/pytorch/test/distributed/tensor/test_op_strategy.py(627)test_call_with_different_nontensor_args()
-> out1, _ = torch.sort(sharded_dtensor, dim=1)  # sort each row
  /data/users/piz/pytorch/torch/_compile.py(53)inner()
-> return disable_fn(*args, **kwargs)
  /data/users/piz/pytorch/torch/_dynamo/eval_frame.py(1005)_fn()
-> return fn(*args, **kwargs)
  /data/users/piz/pytorch/torch/distributed/tensor/_api.py(358)__torch_dispatch__()
-> return DTensor._op_dispatcher.dispatch(
> /data/users/piz/pytorch/torch/distributed/tensor/_dispatch.py(155)dispatch()
-> torch.distributed.breakpoint()
  /data/users/piz/pytorch/torch/distributed/__init__.py(119)breakpoint()
-> meta_in_tls = torch._C._meta_in_tls_dispatch_include()

(Pdb) op_info
OpInfo(
    compute_mesh=DeviceMesh((4,), device: 'cuda', stride: (1,)), 
    schema=OpSchema(op=aten.sort.default, args_schema=(Spec(S(1) on (4, 4)), 1), kwargs_schema={}), 
    flat_args_schema=[DTensorSpec(mesh=DeviceMesh((4,), device: 'cuda', stride: (1,)), placements=(Shard(dim=1),), tensor_meta=TensorMeta(shape=torch.Size([4, 4]), stride=(4, 1), dtype=torch.float32)), 1], 
    local_args=(tensor([[29.],
        [25.],
        [ 1.],
        [48.]], device='cuda:0'), 1), 
    local_kwargs={}, 
    args_tree_spec=None, 
    output_sharding=OutputSharding(
        output_spec=(
            DTensorSpec(mesh=DeviceMesh((4,), device: 'cuda', stride: (1,)), placements=(Replicate(),), tensor_meta=TensorMeta(shape=torch.Size([4, 4]), stride=(4, 1), dtype=torch.float32)), 
            DTensorSpec(mesh=DeviceMesh((4,), device: 'cuda', stride: (1,)), placements=(Replicate(),), tensor_meta=TensorMeta(shape=torch.Size([4, 4]), stride=(4, 1), dtype=torch.int64))), 
            redistribute_schema=OpSchema(
                op=aten.sort.default, 
                args_schema=(Spec(R on (4, 4)), 0), 
                kwargs_schema={}), 
            needs_redistribute=True)
)
```
In the op_info, we can see that even though `dim=1` is the input, output_sharding.output_spec.redistribute_schema.args_schema still uses `dim=0` since this output_sharding is cached from the first torch.sort call. However, the true dim value is still preserved in the op_info.schema.args_schema. I believe this is the one we should use.


I think this fix will 1) improve the chance of get a strategy cache hit. 2) Remove the requirement of static_args in RuntimeSchemaInfo(1) for some ops. E.g, for op `histc`, the test should pass now.


Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #159289



cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-07-28 19:37:35+00:00,2025-07-30 20:35:34+00:00,2025-07-30 20:35:34+00:00,62,12,5,11,7,18
pytorch/pytorch,158925,[Release Only] Remove nvshmem from list of preload libraries,atalman,closed,True,"Nvshmem integration was reverted in release/2.8, this revert fixes Amazon Linux 2023 issue
Visible Here: https://github.com/pytorch/test-infra/actions/runs/16472470897/job/46565012967#step:15:9590

Success Test (with this fix included):
```
>>> import torch
/usr/local/lib64/python3.9/site-packages/torch/_subclasses/functional_tensor.py:279: UserWarning: Failed to initialize NumPy: No module named 'numpy' (Triggered internally at /pytorch/torch/csrc/utils/tensor_numpy.cpp:81.)
  cpu = _conversion_method_template(device=torch.device(""cpu""))
>>> torch.cuda.is_available()
True
>>> torch.cuda.init()
```

Failing Test:
```
import torch
Traceback (most recent call last):
  File ""/usr/local/lib64/python3.9/site-packages/torch/__init__.py"", line 320, in _load_global_deps
    ctypes.CDLL(global_deps_lib_path, mode=ctypes.RTLD_GLOBAL)
  File ""/usr/lib64/python3.9/ctypes/__init__.py"", line 374, in __init__
    self._handle = _dlopen(self._name, mode)
OSError: libcudart.so.12: cannot open shared object file: No such file or directory

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/usr/local/lib64/python3.9/site-packages/torch/__init__.py"", line 416, in <module>
    _load_global_deps()
  File ""/usr/local/lib64/python3.9/site-packages/torch/__init__.py"", line 374, in _load_global_deps
    _preload_cuda_deps(lib_folder, lib_name)
  File ""/usr/local/lib64/python3.9/site-packages/torch/__init__.py"", line 304, in _preload_cuda_deps
    raise ValueError(f""{lib_name} not found in the system path {sys.path}"")
ValueError: libnvshmem_host.so.*[0-9] not found in the system path ['', '/usr/lib64/python39.zip', '/usr/lib64/python3.9', '/usr/lib64/python3.9/lib-dynload', '/usr/local/lib64/python3.9/site-packages', '/usr/local/lib/python3.9/site-packages', '/usr/lib64/python3.9/site-packages', '/usr/lib/python3.9/site-packages']

```",2025-07-23 14:52:07+00:00,2025-07-23 14:59:41+00:00,2025-07-23 14:59:41+00:00,0,1,1,1,1,0
pytorch/pytorch,158880,Move out super large one off foreach_copy test,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #156872
* #156871
* __->__ #156876

",2025-07-22 22:38:42+00:00,2025-07-22 23:12:16+00:00,2025-07-22 23:12:16+00:00,12,9,1,1,1,0
pytorch/pytorch,158867,[MPS] Reimplement `tri[ul]` as Metal shaders,pytorchbot,closed,True,"And add in-place flavor, as it is currently broken for non-contiguous tensors. 
",2025-07-22 20:41:11+00:00,2025-07-22 21:26:59+00:00,2025-07-22 21:26:59+00:00,157,85,4,1,1,0
pytorch/pytorch,158801,Cherry pick PR 158746,svekars,closed,True,"This will fix broken links in the right nav.

Pull Request resolved: https://github.com/pytorch/pytorch/pull/158746
Approved by: https://github.com/malfet

(cherry picked from commit 2bb684304d26804ab87103ada05b6ba63e309b59) (cherry picked from commit 0462fd4707374b28600bb6dd654ce94db57f8950)",2025-07-21 23:26:28+00:00,2025-07-22 20:44:33+00:00,2025-07-22 20:44:33+00:00,2,2,1,2,1,0
pytorch/pytorch,158756,[cherry-pick][Docker builds] Move from Miniconda to Miniforge (#158370),atalman,closed,True,"This is related to: https://www.anaconda.com/legal/terms/terms-of-service

Trying to fix outage with docker builds.
https://github.com/pytorch/pytorch/actions/runs/16298993712/job/46033590799

Rocm and XPU builds since they use Miniforge are not affected

```
#22 ERROR: process ""/bin/sh -c bash ./install_conda.sh && rm install_conda.sh install_magma_conda.sh common_utils.sh /opt/conda/requirements-ci.txt /opt/conda/requirements-docs.txt"" did not complete successfully: exit code: 1
------
 > [base 14/42] RUN bash ./install_conda.sh && rm install_conda.sh install_magma_conda.sh common_utils.sh /opt/conda/requirements-ci.txt /opt/conda/requirements-docs.txt:
11.93 CondaToSNonInteractiveError: Terms of Service have not been accepted for the following channels. Please accept or remove them before proceeding:
11.93     • https://repo.anaconda.com/pkgs/main
11.93     • https://repo.anaconda.com/pkgs/r
11.93
11.93 To accept a channel's Terms of Service, run the following and replace `CHANNEL` with the channel name/URL:
11.93     ‣ conda tos accept --override-channels --channel CHANNEL
```
Hence solution is:
1. using `` conda tos accept --override-channels --channel defaults``
2. use Miniforge instead of Miniconda.

Using solution 2.

Solution Tried that don't work:
1. Using ``CONDA_ALWAYS_YES = true ``

4. Using older version of miniconda
```
[Miniconda3-py310_25.5.1-0-Linux-x86_64.sh](https://repo.anaconda.com/miniconda/Miniconda3-py310_25.5.1-0-Linux-x86_64.sh)
```
Pull Request resolved: #158370
Approved by: https://github.com/seemethere

Co-authored-by: Eli Uriegas <1700823+seemethere@users.noreply.github.com>Fixes #ISSUE_NUMBER
",2025-07-21 17:38:29+00:00,2025-07-21 19:05:13+00:00,2025-07-21 19:05:13+00:00,2,9,1,2,1,0
pytorch/pytorch,158744,[Reland] Add warning about removed sm50 and sm60 arches,atalman,closed,True,Cherry-Pick of https://github.com/pytorch/pytorch/pull/158700,2025-07-21 15:13:45+00:00,2025-07-21 15:40:17+00:00,2025-07-21 15:40:17+00:00,3,1,1,1,1,0
pytorch/pytorch,158736,[async-TP] Turn asserts back into silent skips,pytorchbot,closed,True,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #158572

https://github.com/pytorch/pytorch/pull/149946 modified some checks that verify whether async-TP is ""applicable"" to a given collective operation in a graph. Before, the pattern-mathcing+replacement would just be skipped, but now these are asserts that fail and raise.

This is causing concrete issues in some graphs where 2-dimensional device meshes are being used (e.g., TP + CP) but only one dimension has symm-mem enabled. See #158569.

This PR is turning these asserts back into harmless early-exits. Note that this only needed to be done for reduce-scatters, as it was already the case for all-gathers.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben",2025-07-21 08:52:04+00:00,2025-07-21 21:17:27+00:00,2025-07-21 21:17:27+00:00,66,8,3,1,1,0
pytorch/pytorch,158689,[Dynamo] Use proper sources for constructing dataclass defaults,pytorchbot,closed,True,"Fixes https://github.com/pytorch/pytorch/issues/154009


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-07-18 22:59:56+00:00,2025-07-22 18:31:47+00:00,2025-07-22 18:31:47+00:00,62,2,5,1,2,0
pytorch/pytorch,158677,"Revert ""[Dynamo] Allow inlining into AO quantization modules (#152934)""",atalman,closed,True,"This reverts commit 20e2ca3e29ce9eb33eef17db077696222c175764.

This reverts PR that caused a regression: https://github.com/pytorch/pytorch/issues/157434
The work to fix it on main is tracked in the above issue.


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-07-18 21:19:30+00:00,2025-07-22 23:09:18+00:00,2025-07-22 23:09:17+00:00,0,16,2,1,1,0
pytorch/pytorch,158673,Pull latest Sphinx theme (#158595),svekars,closed,True,"Pull Request resolved: https://github.com/pytorch/pytorch/pull/158595
Approved by: https://github.com/albanD

(cherry picked from commit 79e49efaddf3a049adbe2de839cc65d73a1edd42)
",2025-07-18 20:23:55+00:00,2025-07-22 18:08:31+00:00,2025-07-22 18:08:31+00:00,5,1,2,1,1,0
pytorch/pytorch,158655,[cherry-pick] Unify torch.tensor and torch.ops.aten.scalar_tensor behavior (#158537),atalman,closed,True,"Fixes #158376

Pull Request resolved: https://github.com/pytorch/pytorch/pull/158537
Approved by: https://github.com/atalman

Fixes #ISSUE_NUMBER


cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-07-18 17:03:45+00:00,2025-07-22 18:46:10+00:00,2025-07-22 18:46:10+00:00,54,1,2,1,1,0
